"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant"
"DECR1",-0.117612685348363,0.482407489451477,-1.2613790740405,0.207794103333255,0.434685257738712,-6.235938709584,"NO"
"HAVCR2",-0.0564182259545968,0.0929855485232067,-1.26033951228225,0.208168384240535,0.43515082070106,-6.23723765234398,"NO"
"SSNA1",-0.0984282321511699,0.247965928270042,-1.25899145013033,0.208654466639067,0.43544538442777,-6.23892048532167,"NO"
"TUBB3",-0.0870616403897023,-0.123300843881857,-1.25895028810108,0.208669321758974,0.43544538442777,-6.23897184117402,"NO"
"CES1",0.112531947634025,0.314283016877637,1.25829171153923,0.208907102509585,0.43544538442777,-6.23979328815978,"NO"
"B3GAT3",0.0866096163410262,-0.0339293248945149,1.25767976261842,0.209128224697926,0.43544538442777,-6.24055619351101,"NO"
"CAMLG",-0.148512552969121,-0.215089556962025,-1.25749920241044,0.2091935009757,0.43544538442777,-6.24078122413948,"NO"
"PROCR",-0.0646821167662043,-0.203546202531646,-1.25710885870347,0.209334668960123,0.43544538442777,-6.24126759644995,"NO"
"SMPDL3A",0.0845429313651032,0.0770460970464135,1.25663990448288,0.209504357987374,0.43544538442777,-6.24185171994045,"NO"
"FXN",-0.0812515663476718,0.267603481012658,-1.255843686615,0.20979269475544,0.43544538442777,-6.24284298311526,"NO"
"LYPD1",0.146793125303664,0.56157352320675,1.25549046466313,0.209920700331806,0.43544538442777,-6.24328253215883,"NO"
"SYNGAP1",-0.196989058836173,-0.521479008438819,-1.25540521491054,0.209951602839942,0.43544538442777,-6.24338859846763,"NO"
"PIKFYVE",-0.0900687067216097,-0.0987611814345991,-1.25532849391844,0.209979416549374,0.43544538442777,-6.24348404731974,"NO"
"CXCL16",-0.0430009200792708,0.0949457805907174,-1.25331788542853,0.210709277850404,0.436643214505027,-6.24598338663164,"NO"
"GP5",-0.0651224347362502,-0.0783990506329115,-1.25112490310888,0.211507438975727,0.4379807472797,-6.24870489306572,"NO"
"ARID4B",-0.0671733572155058,0.241831751054853,-1.25052740807688,0.21172528374806,0.438115522214601,-6.24944556790256,"NO"
"TSPYL1",-0.0531110950012419,-0.0384834388185654,-1.24919756175575,0.21221072534018,0.438693965596719,-6.25109282826854,"NO"
"BIRC2",-0.0654122654486,0.0613755274261603,-1.24888315641674,0.212325612370846,0.438693965596719,-6.25148202289856,"NO"
"TCTN3",-0.0500098710891987,-0.10079335443038,-1.24828168842644,0.212545520702986,0.438693965596719,-6.25222629415417,"NO"
"PER3",0.375038502805376,-1.46474388185654,1.248087183097,0.212616670913333,0.438693965596719,-6.25246690361249,"NO"
"CXCL6",-0.076044127742391,0.117887447257384,-1.24734561669008,0.212888094823812,0.438938214201792,-6.25338390382394,"NO"
"BAX",-0.126138141524584,0.242883016877637,-1.24211214435136,0.21481075840628,0.442584234992249,-6.2598400754349,"NO"
"MEP1B",-0.150011351578648,-0.17257447257384,-1.24111308804295,0.215179212692514,0.443025112707918,-6.26106947654975,"NO"
"SNX5",-0.0395826207555106,0.000824367088607602,-1.23913251471705,0.215911002829551,0.444212881000826,-6.26350379027338,"NO"
"GRIK2",-0.0720754561053211,0.0208393459915612,-1.23445003548172,0.217648249636044,0.447114312700878,-6.26924364379585,"NO"
"TRIM58",-0.121377620650391,-0.298052637130801,-1.23410485856034,0.217776711609544,0.447114312700878,-6.26966591242275,"NO"
"EGF",-0.130596472598051,0.0168241561181435,-1.23407199459114,0.217788945203322,0.447114312700878,-6.26970611010349,"NO"
"SHMT1",0.111510803816495,0.145242721518987,1.23309598579171,0.218152489877307,0.447456125807248,-6.27089943391753,"NO"
"EGFLAM",-0.0545041601695888,0.0187960970464135,-1.23245378257624,0.21839193686374,0.447456125807248,-6.27168411637643,"NO"
"PMCH",-0.113293129408485,-0.0586941983122363,-1.23236918771141,0.218423492374528,0.447456125807248,-6.27178744919012,"NO"
"MYH4",0.120840140394131,0.150029852320675,1.23122356634617,0.218851154817878,0.447958357749978,-6.27318613426961,"NO"
"TFF1",-0.112097337568449,0.224402848101266,-1.2308759543587,0.218981038202744,0.447958357749978,-6.27361027693812,"NO"
"PGM2",-0.152090077814106,0.0292607594936709,-1.22837183518582,0.219918330309999,0.44955507578694,-6.27666218983361,"NO"
"EGFL7",0.0515636568276683,-0.0824489451476793,1.22520927636359,0.221106198645245,0.451647812785217,-6.28050775612317,"NO"
"OTUD7B",-0.068060199519326,-0.0267588607594937,-1.22460183955974,0.221334881274402,0.451647812785217,-6.28124525139195,"NO"
"SCGB3A2",-0.107929455853969,0.324423312236286,-1.22439042282776,0.221414513520228,0.451647812785217,-6.28150184936966,"NO"
"CILP",0.106228407767425,-0.185749261603376,1.22271558570738,0.222046085769501,0.452614196152757,-6.28353305527962,"NO"
"LDLR",-0.0676177128464181,0.112331434599156,-1.2220376953483,0.222302082278677,0.45281418464151,-6.2843544005113,"NO"
"TAB2",-0.128014343117192,-0.21944641350211,-1.22149199999027,0.222508311028059,0.452912587671024,-6.28501524687584,"NO"
"TRAF3",-0.0473198118595898,-0.230720569620253,-1.22052066762009,0.222875736064844,0.453113409781458,-6.28619082124368,"NO"
"AP3S2",-0.0580865717966867,0.140002215189873,-1.22039593472299,0.222922950209776,0.453113409781458,-6.2863417143917,"NO"
"ITIH1",-0.0471382833274639,-0.0809693037974684,-1.21915437220352,0.223393300424512,0.453747865168202,-6.28784283462062,"NO"
"CD93",-0.0473483742255736,0.110729430379747,-1.21722851560774,0.224124295196549,0.454664893684492,-6.29016830147005,"NO"
"IL1RL2",0.0534275843964487,0.0256623417721519,1.21705179680925,0.224191457939629,0.454664893684492,-6.29038150596981,"NO"
"SERPINB5",-0.328478826587117,-0.831530801687765,-1.21671270625152,0.224320371186735,0.454664893684492,-6.29079051967252,"NO"
"PPP1R2",-0.0754892110127018,0.178007489451477,-1.21607467360533,0.224563078374921,0.454835387555985,-6.29155981263666,"NO"
"TCN1",-0.0547093812307725,-0.209898417721519,-1.21564185268474,0.224727830294869,0.454847859764068,-6.29208144808607,"NO"
"CLEC5A",-0.049022182112698,-0.0603773206751054,-1.21401577863822,0.225347564394448,0.45578054632107,-6.29403954243164,"NO"
"LCN15",0.104127538706845,0.102018459915612,1.20956290249329,0.227050922040028,0.458902074989993,-6.29938829803112,"NO"
"LRCH4",0.0996314823634018,0.00466023206751054,1.20832902756789,0.227524541330611,0.459535482067741,-6.30086696167027,"NO"
"CD164L2",-0.0967220887834718,-0.230357594936709,-1.20701222561154,0.228030770666477,0.460233814406373,-6.30244334986737,"NO"
"CD300LG",-0.0485165597577034,0.117117510548523,-1.20619280402777,0.228346193883545,0.460505768409679,-6.30342344495553,"NO"
"F2",0.0364747698353985,-0.018617194092827,1.20582818401725,0.228486648691413,0.460505768409679,-6.30385934758745,"NO"
"MAN1A2",0.039831791111505,-0.0623099156118144,1.20476007228095,0.228898449829465,0.461011765527321,-6.30513551963076,"NO"
"FMR1",-0.294484975236332,-0.88899905063291,-1.20063578645707,0.230493505983092,0.463898508883866,-6.31005263707222,"NO"
"OMG",-0.0955075740790076,-0.0514722573839663,-1.19714121999488,0.23185121043479,0.466154197691348,-6.31420586536871,"NO"
"ROR1",0.0482738655630666,0.0678351265822785,1.19640158403826,0.232139301765511,0.466154197691348,-6.31508336633757,"NO"
"MAPT",0.404293005623657,-0.551909388185654,1.19631450550131,0.232173235988047,0.466154197691348,-6.31518664047983,"NO"
"ACTN4",0.0423209822096135,-0.0492336497890295,1.19568936499429,0.232416954912257,0.466154197691348,-6.31592783057643,"NO"
"NAA80",-0.164409890113379,-0.189041244725738,-1.19566372847054,0.232426953521139,0.466154197691348,-6.31595821798383,"NO"
"SELPLG",0.0258376990138031,0.0143633966244726,1.19464260474519,0.232825455326613,0.466627118013085,-6.31716804670557,"NO"
"RAB6B",-0.0599134944043116,0.0234129746835443,-1.19233662006082,0.233727172760996,0.468107214719648,-6.31989640048928,"NO"
"REG4",0.0692830325364861,0.00225632911392405,1.19137001766045,0.23410588442442,0.468224216986362,-6.32103848937159,"NO"
"PRKD2",0.0586572679262018,-0.0141451476793249,1.19135414098445,0.234112108493181,0.468224216986362,-6.32105724076996,"NO"
"CELA3A",0.0737943560656487,0.00527162447257385,1.1899367334219,0.234668243091383,0.46886336516514,-6.32273029137346,"NO"
"HPCAL1",-0.0813655058091933,0.203618670886076,-1.18970655505324,0.234758644482964,0.46886336516514,-6.32300179776758,"NO"
