"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id"
"11","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:7386","CORUM","HIVEP3-RUNX2-WWP1 complex",3383,2814,"CORUM","WWP1","WWP1","ENSG00000123124"
"12","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:6036","CORUM","PARK2-EPS15-EGFR complex",3383,1855,"CORUM","PRKN","PRKN","ENSG00000185345"
"13","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:5210","CORUM","TANK-TRAF2-TRAF3 complex",3383,1588,"CORUM","TRAF2","TRAF2","ENSG00000127191"
"14","query_1",TRUE,0.0245804912563359,2,19,1,0.0526315789473684,0.5,"CORUM:2744","CORUM","TRAF2-MALT1 complex",3383,1168,"CORUM","TRAF2","TRAF2","ENSG00000127191"
"15","query_1",TRUE,0.0245804912563359,2,19,1,0.0526315789473684,0.5,"CORUM:730","CORUM","SNARE complex (STX4, SNAP23, VAMP1)",3383,400,"CORUM","STX4","STX4","ENSG00000103496"
"16","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:731","CORUM","SNARE complex (STX4, SNAP23, VAMP2)",3383,401,"CORUM","STX4","STX4","ENSG00000103496"
"17","query_1",TRUE,0.0245804912563359,2,19,1,0.0526315789473684,0.5,"CORUM:733","CORUM","SNARE complex (STX4, VAMP1, VAMP7)",3383,403,"CORUM","STX4","STX4","ENSG00000103496"
"18","query_1",TRUE,0.0245804912563359,2,19,1,0.0526315789473684,0.5,"CORUM:805","CORUM","SNARE complex (STX4, SNAP23)",3383,451,"CORUM","STX4","STX4","ENSG00000103496"
"19","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:1297","CORUM","MKK4-ARRB2-ASK1 complex",3383,723,"CORUM","MAP3K5","MAP3K5","ENSG00000197442"
"20","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:2447","CORUM","ITGA9-ITGB1-ADAM12 complex",3383,1055,"CORUM","ADAM12","ADAM12","ENSG00000148848"
"21","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:5837","CORUM","PPD complex",3383,1826,"CORUM","PRKN","PRKN","ENSG00000185345"
"22","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:2849","CORUM","ITGAV-ITGB3-NOV complex",3383,1242,"CORUM","CCN3","CCN3","ENSG00000136999"
"23","query_1",TRUE,0.0245804912563359,2,19,1,0.0526315789473684,0.5,"CORUM:5529","CORUM","TRAF2-cIAP1/BIRC2 complex",3383,1712,"CORUM","TRAF2","TRAF2","ENSG00000127191"
"24","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:5531","CORUM","Tumor necrosis factor receptor 1 signaling complex",3383,1714,"CORUM","TRAF2","TRAF2","ENSG00000127191"
"25","query_1",TRUE,0.0245804912563359,2,19,1,0.0526315789473684,0.5,"CORUM:5540","CORUM","TRAF2-TRADD complex",3383,1717,"CORUM","TRAF2","TRAF2","ENSG00000127191"
"26","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:5541","CORUM","Ternary complex (TRAF2, FADD, TRADD)",3383,1718,"CORUM","TRAF2","TRAF2","ENSG00000127191"
"27","query_1",TRUE,0.0245804912563359,8,19,2,0.105263157894737,0.25,"CORUM:5604","CORUM","Emerin complex 1",3383,1741,"CORUM,CORUM","MYH9,SIKE1","MYH9,SIKE1","ENSG00000100345,ENSG00000052723"
"28","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:5832","CORUM","PINK1-MIRO2-Milton complex",3383,1824,"CORUM","TRAK1","TRAK1","ENSG00000182606"
"29","query_1",TRUE,0.0245804912563359,2,19,1,0.0526315789473684,0.5,"CORUM:5836","CORUM","MIRO2-Milton complex",3383,1825,"CORUM","TRAK1","TRAK1","ENSG00000182606"
"30","query_1",TRUE,0.0245804912563359,3,19,1,0.0526315789473684,0.333333333333333,"CORUM:177","CORUM","OGT-TRAK1-TRAK2 complex",3383,89,"CORUM","TRAK1","TRAK1","ENSG00000182606"
"31","query_1",TRUE,0.0280173367149312,4,19,1,0.0526315789473684,0.25,"CORUM:5423","CORUM","HSP70-BAG5-PARK2 complex",3383,1684,"CORUM","PRKN","PRKN","ENSG00000185345"
"32","query_1",TRUE,0.0280173367149312,4,19,1,0.0526315789473684,0.25,"CORUM:1169","CORUM","SNARE complex (STX4, VAMP8, VAMP3, SNAP23)",3383,648,"CORUM","STX4","STX4","ENSG00000103496"
"33","query_1",TRUE,0.0280173367149312,4,19,1,0.0526315789473684,0.25,"CORUM:2850","CORUM","ITGA5-ITGB1-FN-1-NOV complex",3383,1243,"CORUM","CCN3","CCN3","ENSG00000136999"
"34","query_1",TRUE,0.0280173367149312,4,19,1,0.0526315789473684,0.25,"CORUM:6193","CORUM","ADAM12-alphaVbeta3-integrin-MMP-14 complex",3383,1964,"CORUM","ADAM12","ADAM12","ENSG00000148848"
"35","query_1",TRUE,0.0280173367149312,4,19,1,0.0526315789473684,0.25,"CORUM:6347","CORUM","TNF-R1 signaling complex",3383,2067,"CORUM","TRAF2","TRAF2","ENSG00000127191"
"36","query_1",TRUE,0.0330406309053208,5,19,1,0.0526315789473684,0.2,"CORUM:5220","CORUM","CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex",3383,1594,"CORUM","IQGAP2","IQGAP2","ENSG00000145703"
"37","query_1",TRUE,0.0330406309053208,5,19,1,0.0526315789473684,0.2,"CORUM:6174","CORUM","Intraflagellar transport complex B peripheral subcomplex",3383,1948,"CORUM","IFT172","IFT172","ENSG00000138002"
"38","query_1",TRUE,0.0385029192827113,6,19,1,0.0526315789473684,0.166666666666667,"CORUM:486","CORUM","WIP-WASp-actin-myosin-IIa complex",3383,278,"CORUM","MYH9","MYH9","ENSG00000100345"
"39","query_1",TRUE,0.049756028916948,8,19,1,0.0526315789473684,0.125,"CORUM:5212","CORUM","Kinase maturation complex 2",3383,1590,"CORUM","TRAF2","TRAF2","ENSG00000127191"
"40","query_1",TRUE,6.60892353523872e-11,679,98,23,0.23469387755102,0.0338733431516937,"GO:0061061","GO:BP","muscle structure development",21017,15177,"IMP IBA IEA,TAS,IMP NAS,ISS TAS IEA,IDA,TAS,IDA ISS IBA TAS IEA,ISS IBA NAS IEA,ISS IEA,ISS IBA IEA,IEA,IMP IEA,IEA,ISS IBA IEA,IMP,IMP IEA,IBA TAS NAS,TAS,TAS,IMP,IMP,IMP IEA,IEA","ACTN2,ADAM12,ANKRD2,CAPN3,CCN3,COL6A3,CSRP3,DMD,DUSP29,KLHL41,MAP3K5,MEGF10,MYH9,MYL11,MYL3,MYOM2,NEB,NOS1,SMTN,TNNC1,TNNI3,TTN,UNC45A","ACTN2,ADAM12,ANKRD2,CAPN3,CCN3,COL6A3,CSRP3,DMD,DUSP29,KLHL41,MAP3K5,MEGF10,MYH9,MYLPF,MYL3,MYOM2,NEB,NOS1,SMTN,TNNC1,TNNI3,TTN,UNC45A","ENSG00000077522,ENSG00000148848,ENSG00000165887,ENSG00000092529,ENSG00000136999,ENSG00000163359,ENSG00000129170,ENSG00000198947,ENSG00000188716,ENSG00000239474,ENSG00000197442,ENSG00000145794,ENSG00000100345,ENSG00000180209,ENSG00000160808,ENSG00000036448,ENSG00000183091,ENSG00000089250,ENSG00000183963,ENSG00000114854,ENSG00000129991,ENSG00000155657,ENSG00000140553"
"41","query_1",TRUE,6.60892353523872e-11,343,98,18,0.183673469387755,0.0524781341107872,"GO:0006936","GO:BP","muscle contraction",21017,2575,"NAS,IEA,IMP IBA IEA,IMP ISS IEA,TAS,TAS,IBA IEA,IDA NAS IEA,IMP,IMP IEA,TAS,TAS,ISS IBA TAS,TAS,IBA IEA,IDA IMP ISS IBA TAS IEA,IMP IBA IEA,IMP TAS NAS","ANKRD2,CALCA,CSRP3,DMD,KLHL41,MYBPH,MYH1,MYL1,MYL11,MYL3,MYL5,MYOM2,NOS1,SMTN,SYNM,TNNC1,TNNI3,TTN","ANKRD2,CALCA,CSRP3,DMD,KLHL41,MYBPH,MYH1,MYL1,MYLPF,MYL3,MYL5,MYOM2,NOS1,SMTN,SYNM,TNNC1,TNNI3,TTN","ENSG00000165887,ENSG00000110680,ENSG00000129170,ENSG00000198947,ENSG00000239474,ENSG00000133055,ENSG00000109061,ENSG00000168530,ENSG00000180209,ENSG00000160808,ENSG00000215375,ENSG00000036448,ENSG00000089250,ENSG00000183963,ENSG00000182253,ENSG00000114854,ENSG00000129991,ENSG00000155657"
"42","query_1",TRUE,1.12029181443973e-09,432,98,18,0.183673469387755,0.0416666666666667,"GO:0003012","GO:BP","muscle system process",21017,1463,"NAS,IEA,IMP IBA IEA,IMP ISS IBA IEA,TAS,TAS,IBA IEA,IDA NAS IEA,IMP,IMP IEA,TAS,TAS,ISS IBA TAS,TAS,IBA IEA,IDA IMP ISS IBA TAS IEA,IMP IBA IEA,IMP TAS NAS","ANKRD2,CALCA,CSRP3,DMD,KLHL41,MYBPH,MYH1,MYL1,MYL11,MYL3,MYL5,MYOM2,NOS1,SMTN,SYNM,TNNC1,TNNI3,TTN","ANKRD2,CALCA,CSRP3,DMD,KLHL41,MYBPH,MYH1,MYL1,MYLPF,MYL3,MYL5,MYOM2,NOS1,SMTN,SYNM,TNNC1,TNNI3,TTN","ENSG00000165887,ENSG00000110680,ENSG00000129170,ENSG00000198947,ENSG00000239474,ENSG00000133055,ENSG00000109061,ENSG00000168530,ENSG00000180209,ENSG00000160808,ENSG00000215375,ENSG00000036448,ENSG00000089250,ENSG00000183963,ENSG00000182253,ENSG00000114854,ENSG00000129991,ENSG00000155657"
"43","query_1",TRUE,5.87362713047904e-09,358,98,16,0.163265306122449,0.0446927374301676,"GO:0007517","GO:BP","muscle organ development",21017,2999,"NAS,TAS,TAS,TAS IEA,IBA NAS IEA,ISS IBA IEA,IMP IEA,ISS IBA IEA,IMP,IEA,TAS,TAS,IMP,IMP,IMP,IEA","ANKRD2,CAPN3,COL6A3,CSRP3,DMD,KLHL41,MEGF10,MYL11,MYL3,MYOM2,NEB,SMTN,TNNC1,TNNI3,TTN,UNC45A","ANKRD2,CAPN3,COL6A3,CSRP3,DMD,KLHL41,MEGF10,MYLPF,MYL3,MYOM2,NEB,SMTN,TNNC1,TNNI3,TTN,UNC45A","ENSG00000165887,ENSG00000092529,ENSG00000163359,ENSG00000129170,ENSG00000198947,ENSG00000239474,ENSG00000145794,ENSG00000180209,ENSG00000160808,ENSG00000036448,ENSG00000183091,ENSG00000183963,ENSG00000114854,ENSG00000129991,ENSG00000155657,ENSG00000140553"
"44","query_1",TRUE,3.30822079660868e-07,806,98,20,0.204081632653061,0.0248138957816377,"GO:0030029","GO:BP","actin filament-based process",21017,6653,"IMP IBA,IBA IEA,ISS TAS IEA,IBA,IDA ISS IBA IEA,IDA IBA,ISS IEA,IBA TAS,IDA IMP ISS IEA,NAS,ISS,IMP,IBA NAS,IMP IEA,IDA,IBA,ISS,ISS IEA,IMP IEA,IBA TAS IEA","ACTN2,CAP2,CAPN3,CORO6,CSRP3,IQGAP2,KLHL41,MTSS1,MYH9,MYL1,MYL11,MYOM2,NEB,PPFIA1,PRKN,SMTN,SORBS1,TNNC1,TTN,WASF3","ACTN2,CAP2,CAPN3,CORO6,CSRP3,IQGAP2,KLHL41,MTSS1,MYH9,MYL1,MYLPF,MYOM2,NEB,PPFIA1,PRKN,SMTN,SORBS1,TNNC1,TTN,WASF3","ENSG00000077522,ENSG00000112186,ENSG00000092529,ENSG00000167549,ENSG00000129170,ENSG00000145703,ENSG00000239474,ENSG00000170873,ENSG00000100345,ENSG00000168530,ENSG00000180209,ENSG00000036448,ENSG00000183091,ENSG00000131626,ENSG00000185345,ENSG00000183963,ENSG00000095637,ENSG00000114854,ENSG00000155657,ENSG00000132970"
"45","query_1",TRUE,3.30822079660868e-07,1517,98,27,0.275510204081633,0.017798286090969,"GO:0007010","GO:BP","cytoskeleton organization",21017,2622,"IMP IBA,IBA IEA,ISS TAS IEA,IBA,ISS IBA IEA,IMP ISO IBA,IEA,IDA IBA IEA,IEA,IDA IBA,TAS,ISS IEA,IBA TAS,IDA IMP IEA,IMP,IMP ISS IBA IEA,IBA NAS,IDA IMP IBA IEA,IBA,IMP IEA,IDA,IBA IEA,IBA,ISS,TAS IEA,IMP IEA,IMP IBA TAS IEA","ACTN2,CAP2,CAPN3,CORO6,CSRP3,DCTN2,DMD,GFAP,IFT172,IQGAP2,KISS1,KLHL41,MTSS1,MYH9,MYOM2,NDE1,NEB,NEFL,PACSIN3,PPFIA1,PRKN,SDCCAG8,SMTN,SORBS1,SYNM,TTN,WASF3","ACTN2,CAP2,CAPN3,CORO6,CSRP3,DCTN2,DMD,GFAP,IFT172,IQGAP2,KISS1,KLHL41,MTSS1,MYH9,MYOM2,NDE1,NEB,NEFL,PACSIN3,PPFIA1,PRKN,SDCCAG8,SMTN,SORBS1,SYNM,TTN,WASF3","ENSG00000077522,ENSG00000112186,ENSG00000092529,ENSG00000167549,ENSG00000129170,ENSG00000175203,ENSG00000198947,ENSG00000131095,ENSG00000138002,ENSG00000145703,ENSG00000170498,ENSG00000239474,ENSG00000170873,ENSG00000100345,ENSG00000036448,ENSG00000072864,ENSG00000183091,ENSG00000277586,ENSG00000165912,ENSG00000131626,ENSG00000185345,ENSG00000054282,ENSG00000183963,ENSG00000095637,ENSG00000182253,ENSG00000155657,ENSG00000132970"
"46","query_1",TRUE,5.0062017912296e-07,2692,98,36,0.36734693877551,0.0133729569093611,"GO:0009653","GO:BP","anatomical structure morphogenesis",21017,3571,"IMP,IMP TAS,IBA,ISS TAS IEA,ISS,IDA,ISS IBA IEA,IEA,IMP,IEA,IDA,IDA,IEA,IMP IBA IEA,ISS IEA,IMP IBA IEA,ISS,IDA IMP IEA,ISS,IMP,IMP,IBA,IEA,TAS,IEA,IEA,IMP ISS IEA,IEA,ISS IBA IEA,IEP,IEA,IMP,IMP ISS IEA,IEA,IMP IEA,IMP","ACTN2,ADAM12,CAP2,CAPN3,CCK,CCN3,CSRP3,DMD,EIF2AK3,ELAVL4,GOLGA4,HSPB6,IFT172,JCAD,KLHL41,KLK4,MTSS1,MYH9,MYL11,MYL3,MYOM2,NEB,NEFL,NOS1,PHOSPHO1,POSTN,PRKN,SAV1,SDCCAG8,THBS4,TNFRSF12A,TNNC1,TNNI3,TRAK1,TTN,WASF3","ACTN2,ADAM12,CAP2,CAPN3,CCK,CCN3,CSRP3,DMD,EIF2AK3,ELAVL4,GOLGA4,HSPB6,IFT172,JCAD,KLHL41,KLK4,MTSS1,MYH9,MYLPF,MYL3,MYOM2,NEB,NEFL,NOS1,PHOSPHO1,POSTN,PRKN,SAV1,SDCCAG8,THBS4,TNFRSF12A,TNNC1,TNNI3,TRAK1,TTN,WASF3","ENSG00000077522,ENSG00000148848,ENSG00000112186,ENSG00000092529,ENSG00000187094,ENSG00000136999,ENSG00000129170,ENSG00000198947,ENSG00000172071,ENSG00000162374,ENSG00000144674,ENSG00000004776,ENSG00000138002,ENSG00000165757,ENSG00000239474,ENSG00000167749,ENSG00000170873,ENSG00000100345,ENSG00000180209,ENSG00000160808,ENSG00000036448,ENSG00000183091,ENSG00000277586,ENSG00000089250,ENSG00000173868,ENSG00000133110,ENSG00000185345,ENSG00000151748,ENSG00000054282,ENSG00000113296,ENSG00000006327,ENSG00000114854,ENSG00000129991,ENSG00000182606,ENSG00000155657,ENSG00000132970"
"47","query_1",TRUE,9.48836236054233e-07,205,98,11,0.112244897959184,0.0536585365853659,"GO:0031032","GO:BP","actomyosin structure organization",21017,7004,"IMP,ISS TAS IEA,ISS IBA IEA,IBA,ISS IEA,IDA,IMP,IBA,IMP IEA,ISS,IMP IEA","ACTN2,CAPN3,CSRP3,IQGAP2,KLHL41,MYH9,MYOM2,NEB,PPFIA1,SORBS1,TTN","ACTN2,CAPN3,CSRP3,IQGAP2,KLHL41,MYH9,MYOM2,NEB,PPFIA1,SORBS1,TTN","ENSG00000077522,ENSG00000092529,ENSG00000129170,ENSG00000145703,ENSG00000239474,ENSG00000100345,ENSG00000036448,ENSG00000183091,ENSG00000131626,ENSG00000095637,ENSG00000155657"
"48","query_1",TRUE,1.00438010952627e-06,1511,98,26,0.26530612244898,0.0172071475843812,"GO:0007155","GO:BP","cell adhesion",21017,2719,"IMP TAS,IEA,IDA,IDA IBA,IDA,IEA,IEA,IEA,TAS,IEA,IMP,IDA IMP IEA,NAS,IEA,IEA,IEA,HMP IEA,IMP,IEA,IDA IBA IEA,TAS,TAS,ISS IBA TAS,IMP,IDA IEA,IEA","ACTN2,ADAM12,CALCA,CCN3,CD276,CLEC4G,COL6A3,DMD,IL32,JCAD,KIFC3,MEGF10,MTSS1,MYBPC1,MYBPC2,MYBPH,MYH9,NFAT5,PDZD2,POSTN,PPFIA1,PPFIBP1,SORBS1,STX4,THBS4,TNFRSF12A","ACTN2,ADAM12,CALCA,CCN3,CD276,CLEC4G,COL6A3,DMD,IL32,JCAD,KIFC3,MEGF10,MTSS1,MYBPC1,MYBPC2,MYBPH,MYH9,NFAT5,PDZD2,POSTN,PPFIA1,PPFIBP1,SORBS1,STX4,THBS4,TNFRSF12A","ENSG00000077522,ENSG00000148848,ENSG00000110680,ENSG00000136999,ENSG00000103855,ENSG00000182566,ENSG00000163359,ENSG00000198947,ENSG00000008517,ENSG00000165757,ENSG00000140859,ENSG00000145794,ENSG00000170873,ENSG00000196091,ENSG00000086967,ENSG00000133055,ENSG00000100345,ENSG00000102908,ENSG00000133401,ENSG00000133110,ENSG00000131626,ENSG00000110841,ENSG00000095637,ENSG00000103496,ENSG00000113296,ENSG00000006327"
"49","query_1",TRUE,1.1088100616336e-06,397,98,14,0.142857142857143,0.035264483627204,"GO:0042692","GO:BP","muscle cell differentiation",21017,10302,"IMP IBA IEA,TAS,ISS TAS IEA,IDA,ISS IBA IEA,ISS IBA IEA,ISS IEA,ISS IEA,IMP,IEA,IMP,IBA,TAS,IMP IEA","ACTN2,ADAM12,CAPN3,CCN3,CSRP3,DMD,DUSP29,KLHL41,MEGF10,MYH9,MYOM2,NEB,NOS1,TTN","ACTN2,ADAM12,CAPN3,CCN3,CSRP3,DMD,DUSP29,KLHL41,MEGF10,MYH9,MYOM2,NEB,NOS1,TTN","ENSG00000077522,ENSG00000148848,ENSG00000092529,ENSG00000136999,ENSG00000129170,ENSG00000198947,ENSG00000188716,ENSG00000239474,ENSG00000145794,ENSG00000100345,ENSG00000036448,ENSG00000183091,ENSG00000089250,ENSG00000155657"
"50","query_1",TRUE,1.31930659561821e-06,5924,98,55,0.561224489795918,0.00928426738690074,"GO:0048856","GO:BP","anatomical structure development",21017,13100,"IMP IBA IEA,IMP TAS,IMP NAS,IDA,IBA,ISS TAS IEA,ISS,IDA IMP ISS IEA,IEA,TAS,IDA ISS IBA TAS IEA,IMP ISS IBA NAS IEA,IMP,ISS IEA,NAS IC,IMP ISS,IEA,IEA,IDA,TAS,IDA,IEA,IMP IBA IEA,ISS IBA IEA,IMP IBA IEA,IEA,IMP ISS IEA,ISS,IDA IMP IEP IEA,ISS IBA IEA,IMP,IMP IEA,IMP IEA,IBA TAS NAS,IEA,NAS,TAS,IBA,ISS IBA IEA,IEA,IMP ISS TAS IEA,IBA IEA,IEA,ISS IBA IEA,TAS,ISS,IEP,IEA,IMP,IMP ISS IEA,IBA IEA,IMP IEA,IEA,IMP IEA,NAS","ACTN2,ADAM12,ANKRD2,CALCA,CAP2,CAPN3,CCK,CCN3,CLEC4G,COL6A3,CSRP3,DMD,DTNB,DUSP29,EDA2R,EIF2AK3,ELAVL4,GFAP,GOLGA4,HPCAL4,HSPB6,IFT172,JCAD,KLHL41,KLK4,MAP3K5,MEGF10,MTSS1,MYH9,MYL11,MYL3,MYOM2,NDE1,NEB,NEFL,NGRN,NOS1,OGN,PHOSPHO1,POSTN,PRKN,RBFOX3,SAV1,SDCCAG8,SMTN,STRN,THBS4,TNFRSF12A,TNNC1,TNNI3,TRAK1,TTN,UNC45A,WASF3,WWP1","ACTN2,ADAM12,ANKRD2,CALCA,CAP2,CAPN3,CCK,CCN3,CLEC4G,COL6A3,CSRP3,DMD,DTNB,DUSP29,EDA2R,EIF2AK3,ELAVL4,GFAP,GOLGA4,HPCAL4,HSPB6,IFT172,JCAD,KLHL41,KLK4,MAP3K5,MEGF10,MTSS1,MYH9,MYLPF,MYL3,MYOM2,NDE1,NEB,NEFL,NGRN,NOS1,OGN,PHOSPHO1,POSTN,PRKN,RBFOX3,SAV1,SDCCAG8,SMTN,STRN,THBS4,TNFRSF12A,TNNC1,TNNI3,TRAK1,TTN,UNC45A,WASF3,WWP1","ENSG00000077522,ENSG00000148848,ENSG00000165887,ENSG00000110680,ENSG00000112186,ENSG00000092529,ENSG00000187094,ENSG00000136999,ENSG00000182566,ENSG00000163359,ENSG00000129170,ENSG00000198947,ENSG00000138101,ENSG00000188716,ENSG00000131080,ENSG00000172071,ENSG00000162374,ENSG00000131095,ENSG00000144674,ENSG00000116983,ENSG00000004776,ENSG00000138002,ENSG00000165757,ENSG00000239474,ENSG00000167749,ENSG00000197442,ENSG00000145794,ENSG00000170873,ENSG00000100345,ENSG00000180209,ENSG00000160808,ENSG00000036448,ENSG00000072864,ENSG00000183091,ENSG00000277586,ENSG00000182768,ENSG00000089250,ENSG00000106809,ENSG00000173868,ENSG00000133110,ENSG00000185345,ENSG00000167281,ENSG00000151748,ENSG00000054282,ENSG00000183963,ENSG00000115808,ENSG00000113296,ENSG00000006327,ENSG00000114854,ENSG00000129991,ENSG00000182606,ENSG00000155657,ENSG00000140553,ENSG00000132970,ENSG00000123124"
"51","query_1",TRUE,2.22298046161206e-06,181,98,10,0.102040816326531,0.0552486187845304,"GO:0006941","GO:BP","striated muscle contraction",21017,2579,"IMP IBA IEA,IMP ISS IEA,TAS,TAS,IMP,ISS TAS,IBA IEA,IDA IMP IBA IEA,IMP IBA IEA,IMP TAS","CSRP3,DMD,KLHL41,MYBPH,MYL3,NOS1,SYNM,TNNC1,TNNI3,TTN","CSRP3,DMD,KLHL41,MYBPH,MYL3,NOS1,SYNM,TNNC1,TNNI3,TTN","ENSG00000129170,ENSG00000198947,ENSG00000239474,ENSG00000133055,ENSG00000160808,ENSG00000089250,ENSG00000182253,ENSG00000114854,ENSG00000129991,ENSG00000155657"
"52","query_1",TRUE,2.22298046161206e-06,846,98,19,0.193877551020408,0.0224586288416076,"GO:0097435","GO:BP","supramolecular fiber organization",21017,18657,"IMP,IBA,ISS TAS IEA,IBA,ISS IBA IEA,IDA IBA IEA,IEA,IDA IBA,ISS IEA,IBA,IMP,IBA IEA,IBA,IDA IMP IBA IEA,IMP IEA,IDA TAS,ISS,IMP IEA,IBA TAS","ACTN2,CAP2,CAPN3,CORO6,CSRP3,GFAP,IFT172,IQGAP2,KLHL41,MTSS1,MYOM2,NDE1,NEB,NEFL,PPFIA1,PRKN,SORBS1,TTN,WASF3","ACTN2,CAP2,CAPN3,CORO6,CSRP3,GFAP,IFT172,IQGAP2,KLHL41,MTSS1,MYOM2,NDE1,NEB,NEFL,PPFIA1,PRKN,SORBS1,TTN,WASF3","ENSG00000077522,ENSG00000112186,ENSG00000092529,ENSG00000167549,ENSG00000129170,ENSG00000131095,ENSG00000138002,ENSG00000145703,ENSG00000239474,ENSG00000170873,ENSG00000036448,ENSG00000072864,ENSG00000183091,ENSG00000277586,ENSG00000131626,ENSG00000185345,ENSG00000095637,ENSG00000155657,ENSG00000132970"
"53","query_1",TRUE,2.22298046161206e-06,294,98,12,0.122448979591837,0.0408163265306122,"GO:0051146","GO:BP","striated muscle cell differentiation",21017,13529,"IMP IEA,TAS,ISS TAS IEA,IDA,ISS IBA IEA,IEA,ISS IEA,IEA,IMP,IBA,TAS,IMP IEA","ACTN2,ADAM12,CAPN3,CCN3,CSRP3,DMD,KLHL41,MYH9,MYOM2,NEB,NOS1,TTN","ACTN2,ADAM12,CAPN3,CCN3,CSRP3,DMD,KLHL41,MYH9,MYOM2,NEB,NOS1,TTN","ENSG00000077522,ENSG00000148848,ENSG00000092529,ENSG00000136999,ENSG00000129170,ENSG00000198947,ENSG00000239474,ENSG00000100345,ENSG00000036448,ENSG00000183091,ENSG00000089250,ENSG00000155657"
"54","query_1",TRUE,5.55774534284717e-06,70,98,7,0.0714285714285714,0.1,"GO:0030239","GO:BP","myofibril assembly",21017,6736,"IMP,ISS TAS IEA,ISS IBA IEA,ISS IEA,IMP,IBA,IMP IEA","ACTN2,CAPN3,CSRP3,KLHL41,MYOM2,NEB,TTN","ACTN2,CAPN3,CSRP3,KLHL41,MYOM2,NEB,TTN","ENSG00000077522,ENSG00000092529,ENSG00000129170,ENSG00000239474,ENSG00000036448,ENSG00000183091,ENSG00000155657"
